code,artist,title,url,notes
9908587,IVETE SANGALO,SÓ LOVE NA CABEÇA,https://www.youtube.com/watch?v=zoL7K3N_C1s,
9908588,IVETE SANGALO,SÓ NUM SONHO,https://www.youtube.com/watch?v=gZ8wYczn7Ls,
9908589,IVETE SANGALO,TELEFONE,https://www.youtube.com/watch?v=y0r7RtVLSJc,
9908590,IVETE SANGALO,TELEGUIADO,https://www.youtube.com/watch?v=lkAdVtmigm4,
9908591,IVETE SANGALO,TEMPO DE ALEGRIA,https://www.youtube.com/watch?v=0KGW8OwhU8E,
9908592,IVETE SANGALO,VAI TOMANDO,https://www.youtube.com/watch?v=5uAQ4c_BcCY,
9908593,IVETE SANGALO,VEJO O SOL E A LUA,https://www.youtube.com/watch?v=DoRSc2IsblY,
9908594,IVETE SANGALO,É POR ISSO QUE A GENTE COMBINA,https://www.youtube.com/watch?v=4wsYWPVcpNU,
9908595,IVETE SANGALO E BANDA EVA,EVA,https://www.youtube.com/watch?v=pCy4JUnGVBY,
9908596,IVETE SANGALO E CARLINHOS BROWN,MEXE A CABEÇA,https://www.youtube.com/watch?v=pWWAEEcFSW4,
9908597,IVETE SANGALO E LUAN SANTANA,ZERO A DEZ,https://www.youtube.com/watch?v=PK_lgFe-Y2M,
9908598,IVETE SANGALO E LUDMILLA,MACETANDO,https://www.youtube.com/watch?v=5Wvow35dy3E,
9908599,IVETE SANGALO E MELIM,UM SINAL,https://www.youtube.com/watch?v=csAVu4voMJE,
9908600,IVETE SANGALO E NANDO REIS,DO SEU LADO,https://www.youtube.com/watch?v=LhVk_yUYSRw,
9908601,IVETE SANGALO E SAULO FERNANDES,NÃO PRECISA MUDAR,https://www.youtube.com/watch?v=PljkFWBBxV8,
9908602,IVETE SANGALO E SEU JORGE,PENSANDO EM NÓS DOIS,https://www.youtube.com/watch?v=IjH86O-5uKk,
9908603,"IVETE SANGALO, LEONARDO E EDUARDO COSTA",MAL ACOSTUMADO,https://www.youtube.com/watch?v=CmICm7ffFLA,
9908604,"Ivete Sangalo, Ludmilla",Macetando,https://www.youtube.com/watch?v=a2Aoy-__9e0,
9908605,IVO PESSOA,ALÉM DO OLHAR,https://www.youtube.com/watch?v=OPsSt7pUrJA,
9908606,IVO PESSOA,DEUSA DA MINHA RUA,https://www.youtube.com/watch?v=jlCMG-8ar18,
9908607,IVO PESSOA,SANGRANDO,https://www.youtube.com/watch?v=jzS4WuVVcaA,
9908608,IVO PESSOA,TELETEMA,https://www.youtube.com/watch?v=V4VrSyXntNY,
9908609,IVO PESSOA,UMA VEZ MAIS,https://www.youtube.com/watch?v=JoXLjuRGleY,
9908610,IVONIR MACHADO,ENTÃO VOU BEBER,https://www.youtube.com/watch?v=bY10fOKv2H0,
9908611,IVONIR MACHADO,NA MESA DE UM BAR,https://www.youtube.com/watch?v=AWcRCOw89bA,
9908612,IVONIR MACHADO,QUEBROU A CARA,https://www.youtube.com/watch?v=J4z6i2bIJu4,
9908613,IVONIR MACHADO,QUEBROU A CARA,https://www.youtube.com/watch?v=bgyXMtkc0Lw,
9908614,IVONIR MACHADO,RELAXA,https://www.youtube.com/watch?v=4ivtvCqwJok,
9908615,IZA,BRISA,https://www.youtube.com/watch?v=WJoai_DmthI,
9908616,Iza,Brisa,https://www.youtube.com/watch?v=PbEYfBaqTkc,
9908617,IZA,DONA DE MIM,https://www.youtube.com/watch?v=99h07ldTBu0,
9908618,Iza,Dona de Mim,https://www.youtube.com/watch?v=j6x3XJk9oW4,
9908619,Iza,Fé,https://www.youtube.com/watch?v=dcXt_6Drb7s,
9908620,IZA,Gueto,https://www.youtube.com/watch?v=cpeA6m_9De0,
9908621,IZA,MEU TALISMÃ,https://www.youtube.com/watch?v=A8fKR8WzdzY,
9908622,Iza,Meu Talismã,https://www.youtube.com/watch?v=CXuEy3TOXlQ,
9908623,IZA,PESADÃO,https://www.youtube.com/watch?v=8sprGDZ7wr0,
9908624,J NETO,ENTRE OS QUERUBINS,https://www.youtube.com/watch?v=IU2DqKpLfXg,
9908625,J NETO,NUVEM DE GLÓRIA,https://www.youtube.com/watch?v=mZrpChMj-fw,
9908626,J NETO,O REI ESTA VOLTANDO,https://www.youtube.com/watch?v=3gUM0kdS-aQ,
9908627,"J. Eskine, MC Davi, MC G15, DG e Batidão Stronda",Mãe Solteira,https://www.youtube.com/watch?v=-HSWExSymx8,
9908628,JACÓ E JACOZINHO,FILHO POBRE,https://www.youtube.com/watch?v=A-ZdV0m7uak,
9908629,JAD E JEFFERSON,ESCOLTA DE VAGALUMES,https://www.youtube.com/watch?v=3AKp4bSV4Zs,
9908630,JAD E JEFFERSON,SAUDADE DO MEU PAI,https://www.youtube.com/watch?v=ikD5L1esR64,
9908631,JADS E JADSON,AMO VOCÊ,https://www.youtube.com/watch?v=BnepxRG7XXk,
9908632,JADS E JADSON,COLO,https://www.youtube.com/watch?v=iyQ3n6Uq0mM,
9908633,JADS E JADSON,COM TODOS MENOS COMIGO,https://www.youtube.com/watch?v=PDhFzmyd05M,
9908634,JADS E JADSON,CORAÇÃO IDIOTA,https://www.youtube.com/watch?v=smFO8edqheQ,
9908635,JADS E JADSON,EUCALIPTO,https://www.youtube.com/watch?v=F_lWGBnOVv4,
9908636,JADS E JADSON,FAZER O BEM,https://www.youtube.com/watch?v=2QbGS4cjE7s,
9908637,JADS E JADSON,JEITO CARINHOSO,https://www.youtube.com/watch?v=1TSTOJlwpqI,
9908638,JADS E JADSON,NA RIQUEZA E NA POBREZA,https://www.youtube.com/watch?v=0-nqxnmAzDY,
9908639,JADS E JADSON,NOITE FRACASSADA,https://www.youtube.com/watch?v=DTWYmqB3oHo,
9908640,JADS E JADSON,NÓIS CAPOTA MAIS NÃO BRECA,https://www.youtube.com/watch?v=THV2z1CAR8U,
9908641,JADS E JADSON,O AMOR NÃO DEIXA,https://www.youtube.com/watch?v=rwHiaghjOgw,
9908642,JADS E JADSON,O AMOR É VERDADE,https://www.youtube.com/watch?v=NxRKY0Hljpo,
9908643,JADS E JADSON,PLANOS IMPOSSIVEIS,https://www.youtube.com/watch?v=iXPgxEsMElI,
9908644,JADS E JADSON,SE TOCA ESSA MODA,https://www.youtube.com/watch?v=9U3bb0tFTBE,
9908645,JADS E JADSON,TOCA UM JOÃO MINEIRO E MARCIANO,https://www.youtube.com/watch?v=wuACdl74B54,
9908646,JADS E JADSON,ZÉ TROVÃO,https://www.youtube.com/watch?v=ZyEwAh8CU_w,
9908647,JAIR PIRES,FOLHA SECA,https://www.youtube.com/watch?v=uYgkj_iFNzY,
9908648,JAIR RODRIGUES,DISPARADA,https://www.youtube.com/watch?v=pfSBxToXxUU,
9908649,JAIR RODRIGUES,O CONDE,https://www.youtube.com/watch?v=78f2bhJ8Mt0,
9908650,JAIR RODRIGUES,ORGULHO DE UM SAMBISTA,https://www.youtube.com/watch?v=in1J7ChYc_g,
9908651,JAIR RODRIGUES,TRISTE MADRUGADA,https://www.youtube.com/watch?v=nFifL79mngM,
9908652,JAIR RODRIGUES,TRISTEZA,https://www.youtube.com/watch?v=ud2HcGjaufI,
9908653,JAIR RODRIGUES,VAQUEIRO DE PROFISSÃO,https://www.youtube.com/watch?v=Z6OrgZZt9GE,
9908654,JAIRZINHO E SIMONY,BEM,https://www.youtube.com/watch?v=eLTLj4bE1W8,
9908655,JAIRZINHO E SIMONY,CORAÇÃO DE PAPELÃO,https://www.youtube.com/watch?v=Y0tAtZD5WAE,
9908656,Jaldo Rodrigues,Canudinho,https://www.youtube.com/watch?v=XbEDhtVh8lc,
9908657,JALDO RODRIGUES,POR VOCÊ EU BEBO O MAR DE CANUDINHO,https://www.youtube.com/watch?v=DVWwlJbMgAo,
9908658,JAMES BLUNT,YOU´RE BEAUTIFUL,https://www.youtube.com/watch?v=sYxHpHHhlik,
9908659,JAMES INGRAM,JUST ONCE,https://www.youtube.com/watch?v=4Dcfbw6cTpQ,
9908660,JAMES INGRAM & DOLLY PARTON,THE DAY I FALL IN LOVE,https://www.youtube.com/watch?v=ZPqD8U2nR6w,
9908661,JAMES INGRAM E LINDA RONSTADT,SOMEWHERE OUT THERE,https://www.youtube.com/watch?v=k6NqBdcYJjo,
9908662,JAMES TAYLOR,CAROLINA IN MY MIND,https://www.youtube.com/watch?v=LBGHEk0w4rc,
9908663,JAMES TAYLOR,TEACH ME TONIGHT,https://www.youtube.com/watch?v=vOqw_zkMYuw,
9908664,JAMES TAYLOR,YOU'VE GOT A FRIEND,https://www.youtube.com/watch?v=qWpGsc2RTiE,
9908665,JAMILY,CONQUISTANDO O IMPOSSIVEL,https://www.youtube.com/watch?v=taoImP1YqEI,
9908666,JAMMIL E UMA NOITES,ANA CAROLINA,https://www.youtube.com/watch?v=CgwjQh3BafM,
9908667,JAMMIL E UMA NOITES,CELEBRAR,https://www.youtube.com/watch?v=6NuYJrtCOB0,
9908668,JAMMIL E UMA NOITES,DEPOIS DE DEPOIS DE AMANHÃ,https://www.youtube.com/watch?v=2imrvQKTKtA,
9908669,JAMMIL E UMA NOITES,PRAIEIRO,https://www.youtube.com/watch?v=65sEeUFyBrc,
9908670,JAMMIL E UMA NOITES,TAKE ON ME,https://www.youtube.com/watch?v=zKx3YeyzWZw,
9908671,JAMMIL E UMA NOITES,VOCÊ É TUDO,https://www.youtube.com/watch?v=CNo458yPx6s,
9908672,JANAYNNA,FAZER IGUAL AO GATO,https://www.youtube.com/watch?v=R2GLuK2nadM,
9908673,JANAYNNA TARGINO,BOROGODÓ,https://www.youtube.com/watch?v=0TcNyr-BH7c,
9908674,JANAYNNA TARGINO,SACANAGEM TUA,https://www.youtube.com/watch?v=Ii5P67ruIFU,
9908675,JANE DUBOC,CHAMA DA PAIXÃO,https://www.youtube.com/watch?v=TcCkAhFwZPQ,
9908676,JANE DUBOC,SONHOS,https://www.youtube.com/watch?v=ZNzlw9MTB5M,
9908677,JANE E HERONDY,AMIGOS PARA SEMPRE,https://www.youtube.com/watch?v=YQwMJHk1ZIk,
9908678,JANE E HERONDY,NÃO SE VÁ,https://www.youtube.com/watch?v=GhscJunPT_Y,
9908679,JANE E HERONDY,POR MUITAS RAZÕES EU TE QUERO,https://www.youtube.com/watch?v=28l_Dmjom9Q,
9908680,JANIO E JUNIOR,EU E A LUA,https://www.youtube.com/watch?v=S5Ppb27n0Pc,
9908681,JAPINHA CONDE,AMOR ABUSIVO,https://www.youtube.com/watch?v=FtJ3DT85k0k,
9908682,JAPINHA CONDE,AMOR ABUSIVO+DESPERDICIO,https://www.youtube.com/watch?v=bGEyE7tsBm0,
9908683,JAPINHA CONDE,DEIXO ME USAR,https://www.youtube.com/watch?v=9Q1Ci2eNq2o,
9908684,JAPINHA CONDE,OLHA EU AQUI DE NOVO,https://www.youtube.com/watch?v=UeJ1BpNDbzA,
9908685,JAPINHA CONDE,QUASE SURTA,https://www.youtube.com/watch?v=cb34t2jFaC4,
9908686,JAPINHA CONDE E EDUARDO COSTA,DESPERDICIO,https://www.youtube.com/watch?v=thhAS0Cyn88,
9908687,JAPINHA E CONDE,DESCONTAR A RAIVA,https://www.youtube.com/watch?v=8M9gxu_KKmo,
9908688,JAPINHA E CONDE DO FORRÓ,ROMANCE DESAPEGADO,https://www.youtube.com/watch?v=iq8-eXM-PLY,
9908689,JAPÃOZIN,CARINHA DE NENEM,https://www.youtube.com/watch?v=hGk9zt_Qky8,
9908690,Japãozin,Carinha de Neném,https://www.youtube.com/watch?v=zMMLPVa6Nrs,
9908691,JAPÃOZIN,DIFERENTE DAS DIFERENTES,https://www.youtube.com/watch?v=33VGBET9Aao,
9908692,JAPÃOZIN,PIÃO DE VIDA LOKA,https://www.youtube.com/watch?v=qq9IxnxvK80,
9908693,JAPÃOZIN E TARCISIO DO ACORDEON,AMAROK,https://www.youtube.com/watch?v=Y9vSVZq847w,
9908694,"Japãozin, Nattan",Diferente das Diferentes,https://www.youtube.com/watch?v=QKEZ-7aFv6A,
9908695,"Japãozin, Tarcísio do Acordeon",Amarok,https://www.youtube.com/watch?v=-TB3M8RR0Ak,
9908696,JASON MRAZ,I FEEL LIKE DANCING,https://www.youtube.com/watch?v=NS5jxlO3CS0,
9908697,JASON MRAZ,YOU MIGHT LIKE IT,https://www.youtube.com/watch?v=lszbZOtM3gQ,
9908698,JAYNE,MISSISSIPI,https://www.youtube.com/watch?v=mEaknlXUGaE,
9908699,JC E BANDA M1,VIDA VAZIA,https://www.youtube.com/watch?v=4UNKVBS93KU,
9908700,JEAN E MARCOS,MARIA ISABEL,https://www.youtube.com/watch?v=8BImG1rjk60,
9908701,JEANN E JULIO,ISSO CÊ NUM CONTA,https://www.youtube.com/watch?v=JGFfSaVBAjs,
9908702,"Jeff Costa, MC Danny",Xerecard,https://www.youtube.com/watch?v=QxD5N6I4WVM,
9908703,JEFFERSON MORAES,BEBER COM EMERGÊNCIA,https://www.youtube.com/watch?v=aRa8fHYwlHE,
9908704,JEFFREY OSBORNE,ON THE WINGS OF LOVE,https://www.youtube.com/watch?v=FaVYZfHB8Wg,
9908705,JEITO MOLEQUE,AMOR ETERNO,https://www.youtube.com/watch?v=xOE_h1KDv3A,
9908706,JEITO MOLEQUE,NA RUA NA CHUVA NA FAZENDA,https://www.youtube.com/watch?v=-fE4vJj77TI,
9908707,"Jennifer e Stephany, Luan Pereira, Kevi Jonny",Príncipe Encantado,https://www.youtube.com/watch?v=wmjv7cOyCz4,
9908708,JENNIFER LOPEZ,AINT IT FUNNY,https://www.youtube.com/watch?v=WzZXHJqjj-U,
9908709,JENNIFER LOPEZ,AMOR AMOR AMOR,https://www.youtube.com/watch?v=Evd8hjcs8C8,
9908710,Jerry Adriane,Hit parade do meu coração,https://www.youtube.com/watch?v=wkJLDgZSnDc,
9908711,JERRY ADRIANI,BROTO LEGAL,https://www.youtube.com/watch?v=RcCuZP_N86E,
9908712,JERRY ADRIANI,CALCEI SAPATOS NOVOS,https://www.youtube.com/watch?v=2gBx6Mab2_E,
9908713,JERRY ADRIANI,COM TERNURA,https://www.youtube.com/watch?v=lIKjNjESD80,
9908714,JERRY ADRIANI,DEIXE O MUNDO GIRAR,https://www.youtube.com/watch?v=7vbmKtXK9U4,
9908715,JERRY ADRIANI,DÓI NO CORAÇÃO,https://www.youtube.com/watch?v=-ML_DSscGMM,
9908716,JERRY ADRIANI,INDIFERENÇA,https://www.youtube.com/watch?v=xi7GN3Yxu_4,
9908717,JERRY ADRIANI,INDIFERENÇA,https://www.youtube.com/watch?v=_73Ago4OXc4,
9908718,Jerry Adriani,Indiferença,https://www.youtube.com/watch?v=AegCbjgOkIU,
9908719,JERRY ADRIANI,QUERIDA,https://www.youtube.com/watch?v=7sOe9YZbsEA,
9908720,Jerry Adriani,Querida,https://www.youtube.com/watch?v=ILHnu7tVyl0,
9908721,JERRY ADRIANI,VOCÊ PARTIU MEU CORAÇÃO,https://www.youtube.com/watch?v=DmxeI-V6hpM,
9908722,JERRY ADRIANI,ZINGARA,https://www.youtube.com/watch?v=hqlo6zGHdls,
9908723,Jerry Smith,Kikadinha,https://www.youtube.com/watch?v=TzoxDi7Fusc,
9908724,JESSE,CAMPO MINADO,https://www.youtube.com/watch?v=paLWUH2H6a8,
9908725,JESSE,ORAÇÃO DA NOITE,https://www.youtube.com/watch?v=KEn9l3cLndY,
9908726,JESSE,VOA LIBERDADE,https://www.youtube.com/watch?v=ybhglXEGILQ,
9908727,JESSE E PLACA LUMINOSA,VELHO DEMAIS,https://www.youtube.com/watch?v=YpV0rHSgnwA,
9908728,JESSE GREEN,NICE AND SLOW,https://www.youtube.com/watch?v=4pgK1QWFncU,
9908729,JESSÉ,CAMPO MINADO,https://www.youtube.com/watch?v=12_lPPjGtxo,
9908730,JESSÉ,PORTO SOLIDÃO,https://www.youtube.com/watch?v=Y0utJlLMbSI,
9908731,JESSÉ,PORTO SOLIDÃO,https://www.youtube.com/watch?v=LES4uqISzqE,
9908732,JESSÉ,SOLIDÃO DE AMIGOS,https://www.youtube.com/watch?v=3574lcA-Tbo,
9908733,JESSÉ,VOA LIBERDADE,https://www.youtube.com/watch?v=fJilJhtcl1s,Novo Arranjo
9908734,Jessé Aguiar,Alívio,https://www.youtube.com/watch?v=5uHyLtzerFQ,
9908735,JIM CAPALDI,OLD PHOTOGRAPHS,https://www.youtube.com/watch?v=VOZ4CqrTPA4,
9908736,JIM DIAMOND,I SHOULD HAVE KNOW BETTER,https://www.youtube.com/watch?v=D95V3VNtCTc,
9908737,JIMI HENDRIX,HEY JOE,https://www.youtube.com/watch?v=kkvFs3OId_E,
9908738,JIMMY CLIFF,I CAN SEE CLEARLY NOW,https://www.youtube.com/watch?v=e7-QhA6gM9Y,
9908739,JIMMY CLIFF,NOW AND FOREVER,https://www.youtube.com/watch?v=GxBbAHqzIJQ,
9908740,JIMMY CLIFF,REBEL IN ME,https://www.youtube.com/watch?v=0WhQ2kITgiQ,
9908741,JINGLE BELLS,BATE O SINO,https://www.youtube.com/watch?v=uQzpSeMQrEc,
9908742,JOANNA,A PADROEIRA,https://www.youtube.com/watch?v=wUPfpsxRrvs,
9908743,JOANNA,A VIDA VIROU PAIXÃO,https://www.youtube.com/watch?v=rGkl5dTxSwI,
9908744,JOANNA,AMANHÃ TALVEZ,https://www.youtube.com/watch?v=wsmEB8_fjCI,
9908745,Joanna,Amanhã talvez,https://www.youtube.com/watch?v=lD5bE1OOPU0,
9908746,JOANNA,AMOR BANDIDO,https://www.youtube.com/watch?v=pKa069DJDds,
9908747,JOANNA,AMOR PERDIDO,https://www.youtube.com/watch?v=T1tA8i4n8uA,
9908748,JOANNA,RECADO,https://www.youtube.com/watch?v=onaMyXDQ73o,
9908749,JOANNA,TÔ FAZENDO FALTA,https://www.youtube.com/watch?v=xRm8GpE0ow8,
9908750,JOANNA,UM SONHO A DOIS,https://www.youtube.com/watch?v=owL4FWFWZu0,
9908751,JOANNA E ROUPA NOVA,UM SONHO A DOIS,https://www.youtube.com/watch?v=-_telajIw-0,
9908752,JOAQUIM E MANOEL,BOATE AZUL+SOM DE CRISTAL,https://www.youtube.com/watch?v=9fxIbyT6Oc0,
9908753,JOAQUIM E MANUEL,BOATE AZUL,https://www.youtube.com/watch?v=pFf1htK0CPY,
9908754,JOAQUIM E MANUEL,POR FAVOR,https://www.youtube.com/watch?v=Gnq9nu02quE,
9908755,JOAQUIM E MANUEL,SOM DE CRISTAL,https://www.youtube.com/watch?v=7FBoafbUvHI,
9908756,JOCA MARTINS,SIGA EM FRENTE,https://www.youtube.com/watch?v=futBnd92lTI,
9908757,JOE COCKER,YOU ARE SO BEAUTIFUL,https://www.youtube.com/watch?v=iD4OAomflIc,
9908758,JOE COCKER AND JENNIFER WARNES,UP WHERE WE BELONG,https://www.youtube.com/watch?v=GoyirRCx8Iw,
9908759,JOE EUTHANÁZIA,ME LEVA PRA CASA,https://www.youtube.com/watch?v=uD75SUMmpAQ,
9908760,JOE JEFFREY,MY PLEDGE OF LOVE,https://www.youtube.com/watch?v=yIS0nas8nDY,
9908761,Joelma,Desfaz as Malas,https://www.youtube.com/watch?v=iSXRUSiWZwc,
9908762,JOELMA,NÃO TEVE AMOR,https://www.youtube.com/watch?v=Rqvmm08urYQ,
9908763,JOELMA,VOANDO PRO PARÁ,https://www.youtube.com/watch?v=6uz1R9Nwxao,
9908764,Joelma,Voando Pro Pará,https://www.youtube.com/watch?v=kLeTK9Onlkg,
9908765,JOHN AMPLIFICADO,CHEGA E SENTA,https://www.youtube.com/watch?v=ww47Xc5VAkc,
9908766,John Amplificado,Chega e Senta,https://www.youtube.com/watch?v=F1l7NTaSiLI,
9908767,JOHN DENVER,SUNSHINE ON MY SHOLDERS,https://www.youtube.com/watch?v=h3ClLj0b1Is,
9908768,JOHN DENVER,"TAKE ME HOME, COUNTRY ROADS",https://www.youtube.com/watch?v=N1NViDwi_IU,
9908769,"John Johnis, Anderson Neiff, Danilo Chatinho, MC Laranjinha",Sigilo Perigoso,https://www.youtube.com/watch?v=SUiH0MgSIcQ,
9908770,JOHN LENNON,IMAGINE,https://www.youtube.com/watch?v=wAxj4LxKDYE,
9908771,JOHN LENNON,OH MY LOVE,https://www.youtube.com/watch?v=uLu4wwI3hj0,
9908772,JOHN LENNON,WOMAN,https://www.youtube.com/watch?v=a-e3AQWhSRI,
9908773,JOHN LENNON AND YOKO ONO,HAPPY XMAS,https://www.youtube.com/watch?v=qCcSBn2GpLw,
9908774,JOHN MAYER,HALF OF MY HEART,https://www.youtube.com/watch?v=cVDpw7L5zj8,
9908775,JOHN MAYER,NEW LIGHT,https://www.youtube.com/watch?v=KgghqBpTRNA,
9908776,JOHN PAUL YOUNG,LOVE IS IN THE AIR,https://www.youtube.com/watch?v=5brFWN1B5qs,
9908777,JOHNNY ALF,EU E A BRISA,https://www.youtube.com/watch?v=tyLkmtGyl3I,
9908778,JOHNNY HOOKER,AMOR MARGINAL,https://www.youtube.com/watch?v=UTda5ZE-EvE,
9908779,JOHNNY RIVERS,DO YOU WANNA DANCE,https://www.youtube.com/watch?v=xLtW4RHXuKQ,
9908780,JOJO MARONTTINNI,QUE TIRO FOI ESSE,https://www.youtube.com/watch?v=9eWotvbth-Q,
9908781,JON SECADA,ANGEL,https://www.youtube.com/watch?v=zjaaW-gTVZY,
9908782,JONAS ESTICADO,BEBER COM EMERGÊNCIA,https://www.youtube.com/watch?v=4WU_rInCLoY,
9908783,JONAS ESTICADO,INVESTE EM MIM,https://www.youtube.com/watch?v=U4_AzqFIUfw,
9908784,Jonas Esticado,Investe em Mim,https://www.youtube.com/watch?v=pRQp5IM20ig,
9908785,JONAS ESTICADO,MOÇA DO ESPELHO,https://www.youtube.com/watch?v=GU-TNIo_0oY,
9908786,Jonas Esticado,Nem Tchum,https://www.youtube.com/watch?v=IFV7PNXfWPc,
9908787,Jonas Esticado,Vem Me Amar,https://www.youtube.com/watch?v=AWuFQz7pKSE,
9908788,Jonas Esticado,Vem Morenin,https://www.youtube.com/watch?v=bpDXy1vQmyw,
9908789,"Jonas Esticado, Gusttavo Lima",Ele Não Tem,https://www.youtube.com/watch?v=mU6MOnxAeOQ,
9908790,Jorge & Mateus,Calma,https://www.youtube.com/watch?v=NBMMCISQ4F4,
9908791,Jorge & Mateus,Mistérios,https://www.youtube.com/watch?v=893NpiAeVgU,
9908792,Jorge & Mateus,Querendo te amar,https://www.youtube.com/watch?v=UYr6t2kdmYY,
9908793,Jorge & Mateus,Sosseguei,https://www.youtube.com/watch?v=_nuoC4Jvlg0,
9908794,JORGE ARAGÃO,DOCE AMIZADE,https://www.youtube.com/watch?v=S0pOKgOkDpk,
9908795,JORGE ARAGÃO,FEITIO DE PAIXÃO,https://www.youtube.com/watch?v=2hAhn3c0FFI,
9908796,JORGE ARAGÃO,LOUCURAS DE UMA PAIXÃO,https://www.youtube.com/watch?v=s3rnWx3fInI,
9908797,JORGE ARAGÃO,PAPEL DE PÃO,https://www.youtube.com/watch?v=7pmEK5Qf7CM,
9908798,JORGE BEN JOR,A BANDA DO ZÉ PRETINHO,https://www.youtube.com/watch?v=ZRtZArqzFn4,
9908799,JORGE BEN JOR,OS ALQUIMISTAS ESTÃO CHEGANDO,https://www.youtube.com/watch?v=BZWIMeo4aik,
9908800,JORGE BEN JOR,PAIS TROPICAL,https://www.youtube.com/watch?v=GcFWW4EY9qs,
9908801,JORGE BEN JOR,"POR CAUSA DE VOCÊ, MENINA",https://www.youtube.com/watch?v=odWFXDvIa4M,
9908802,JORGE BEN JOR,W BRASIL,https://www.youtube.com/watch?v=s6lBY8DWPlk,
9908803,JORGE BENJOR,CHOVE CHUVA,https://www.youtube.com/watch?v=Bxh9NbFEa5E,
9908804,JORGE BENJOR,IVE BRUSSEL,https://www.youtube.com/watch?v=St3NFTpJPxE,
9908805,JORGE BENJOR,MAS QUE NADA,https://www.youtube.com/watch?v=JW3etkazP-c,
9908806,JORGE BENJOR,ZAZUEIRA,https://www.youtube.com/watch?v=No54UtdOLJE,
9908807,JORGE CAMARGO,ROSEIRA BRANCA,https://www.youtube.com/watch?v=EpqqrNzzfsk,
9908808,Jorge de Altinho pot,pourri Menino de Rua - Vivência,https://www.youtube.com/watch?v=NgM4XanJCOU,
9908809,Jorge de Altino,Sou Feliz,https://www.youtube.com/watch?v=fUxm7gQBqgc,
9908810,JORGE E MATEUS,5 REGRAS,https://www.youtube.com/watch?v=VhiqCqFK2fI,
9908811,JORGE E MATEUS,A GENTE NEM FICOU,https://www.youtube.com/watch?v=XeSudYbeF1E,
9908812,JORGE E MATEUS,A GENTE NEM FICOU 2,https://www.youtube.com/watch?v=RvmvWmbVQB4,
9908813,JORGE E MATEUS,A HORA É AGORA,https://www.youtube.com/watch?v=N9XrIJyGU9Q,
9908814,JORGE E MATEUS,A HORA É AGORA,https://www.youtube.com/watch?v=mw6CL_JXX4s,
9908815,JORGE E MATEUS,ALGUÉM NO SEU LUGAR,https://www.youtube.com/watch?v=ZGsccVWneAs,
9908816,JORGE E MATEUS,AMO NOITE E DIA,https://www.youtube.com/watch?v=Rt20Qmn3yJ4,Novo Arranjo
9908817,JORGE E MATEUS,AMO NOITE E DIA,https://www.youtube.com/watch?v=L8UsuNWYu1k,
9908818,JORGE E MATEUS,AMOR COVARDE,https://www.youtube.com/watch?v=_lLQzKpWMpo,
9908819,JORGE E MATEUS,AMOR COVARDE,https://www.youtube.com/watch?v=_UVStmkWY8M,
9908820,JORGE E MATEUS,AMOR NÃO É JOGO DE AZAR,https://www.youtube.com/watch?v=hHr6uYFQnmM,
9908821,JORGE E MATEUS,AMOR PRA RECOMEÇAR,https://www.youtube.com/watch?v=Nqa2UQhQQ8U,
9908822,JORGE E MATEUS,ANTONIMO,https://www.youtube.com/watch?v=FHRU2Lu1ut0,
9908823,JORGE E MATEUS,CALMA,https://www.youtube.com/watch?v=lfOVVoxyhDE,
9908824,JORGE E MATEUS,CALMA,https://www.youtube.com/watch?v=SrzTqCO2u34,
9908825,JORGE E MATEUS,CANTADA BOBA,https://www.youtube.com/watch?v=Ohe59awNNng,
9908826,JORGE E MATEUS,CASTIGO,https://www.youtube.com/watch?v=_TW2gh76gXU,
9908827,JORGE E MATEUS,CHEIROSA,https://www.youtube.com/watch?v=sARpRCGGsAc,
9908828,Jorge e Mateus,Cheirosa,https://www.youtube.com/watch?v=LOO9-4CvvtU,
9908829,JORGE E MATEUS,CHOVE CHOVE,https://www.youtube.com/watch?v=Ot8IakoSkC4,
9908830,JORGE E MATEUS,CHOVE CHOVE,https://www.youtube.com/watch?v=tCayIRS2y2U,
9908831,JORGE E MATEUS,CONTRATO,https://www.youtube.com/watch?v=hG2NpgQzXfU,
9908832,JORGE E MATEUS,CONTRATO 2,https://www.youtube.com/watch?v=z6ENuDJ3jD0,
9908833,JORGE E MATEUS,DE TANTO TE QUERER,https://www.youtube.com/watch?v=coA8tOCslBE,
9908834,Jorge e Mateus,De tanto te querer,https://www.youtube.com/watch?v=Px_z03WiBMQ,
9908835,JORGE E MATEUS,DO BRASIL A ARGENTINA,https://www.youtube.com/watch?v=f1Ew91rJI6o,
9908836,JORGE E MATEUS,DONA MARIA,https://www.youtube.com/watch?v=M1-dZnxqXJM,
9908837,JORGE E MATEUS,DUAS METADES,https://www.youtube.com/watch?v=HPnNhpmKJ2I,
9908838,JORGE E MATEUS,DÓI,https://www.youtube.com/watch?v=wtFuUHzMHgw,
9908839,JORGE E MATEUS,EMPREITADA PERIGOSA+VOU TOMA UM PINGÃO+TCHAU AMOR,https://www.youtube.com/watch?v=pMoYQ18pijQ,
9908840,JORGE E MATEUS,ENQUANTO HOUVER RAZÕES,https://www.youtube.com/watch?v=i_Z290-xlJ0,
9908841,JORGE E MATEUS,ENTÃO VALEU,https://www.youtube.com/watch?v=Bex6hDuB-uE,
